round,time,cloud_0,temp_0,humidity_0,ground_press_0,wind_speed_0,wind_dir_0,rain_0,snow_0,dew_point_0,vis_0,uv_idx_0,azimuth_0,elevation_0,model_1,model_2,model_3,model_4,model_5,cloud_1,temp_1,humidity_1,ground_press_1,wind_speed_1,wind_dir_1,rain_1,snow_1,dew_point_1,vis_1,uv_idx_1,azimuth_1,elevation_1
2,2022-12-05 10:00:00+09:00,97,2.8,69,1030,9.39,18,0,0,-6.66667,16.0934,1,143.594,23.4199,28.9261,26.0074,37.9582,33.0785,21.309,100,2.881907131,67,1030,8.67,16,0,0,-8.336666667,22.28666667,1,143.5939108,23.41991053
2,2022-12-05 11:00:00+09:00,98,3.1,67,1030,9.41,12,0,0,-7.22222,16.0934,1,157.536,29.4881,47.1624,34.8273,57.986,50.0402,36.8671,100,0.082927928,66,1030,9.65,14,0,0,-9.46440678,16.1,1,157.5362325,29.48814574
2,2022-12-05 12:00:00+09:00,99,3.58,64,1029,9.54,8,0,0,-7.22222,16.0934,1,173.323,32.5966,51.459,39.7618,67.1828,55.9061,35.3791,100,3.870020566,64.0277635,1029.013882,9.738750643,6.111053985,0,0,-11.3,16.1,1,173.3232021,32.59664255
2,2022-12-05 13:00:00+09:00,99,4.21,62,1028,10.04,1,0,0,-7.22222,16.0934,1,189.759,32.2582,48.9352,40.5444,68.8013,54.7047,37.6152,100,4.470110926,63,1028,9.78,2,0,0,-12.11311475,22.1852459,2.049180328,189.7593226,32.258159
2,2022-12-05 14:00:00+09:00,99,4.64,60,1027,10.46,360,0,0,-7.22222,16.0934,1,205.257,28.5304,50.2913,41.7964,59.8243,49.7207,34.3823,100,2.07451683,61,1027,10.19,359,0,0,-14.31212121,16.1,2.96969697,205.2569733,28.53036029
2,2022-12-05 15:00:00+09:00,99,4.76,59,1027,10.22,357,0,0,-6.66667,16.0934,1,218.781,21.9757,50.0871,36.2346,53.015,43.9889,32.866,91.14438503,5.175026738,60.01604278,1027,10.51470588,356.0481283,0,0,-14.67575758,16.1,2.060606061,218.7806231,21.97565015
2,2022-12-05 16:00:00+09:00,100,4.72,59,1027,10.31,357,0,0,-6.11111,16.0934,1,230.166,13.3291,38.387,27.7464,29.6297,32.5399,28.1142,40,4.980642504,60,1027,10.55,356,0,0,-8.7,22.5,1,230.1664153,13.32909728
2,2022-12-05 17:00:00+09:00,64,4.42,60,1028,10.14,357,0,0,-6.66667,16.0934,0,239.778,3.23345,13.9658,14.3549,6.02193,8.57943,20.6243,9.696132597,4.089116022,56.09668508,1027,10.43593923,7.883977901,0,0,-8.793333333,16.52666667,0.066666667,239.7779538,3.2334547
2,2022-12-05 18:00:00+09:00,53,4.14,61,1028,9.59,359,0,0,-7.22222,16.0934,0,248.139,-7.83644,2.63806,7.02786,0.0438733,0,15.7126,9,3.88252389,56,1028,9.85,1,0,0,-9.248148148,16.33703704,0,248.1388466,-7.836437921
2,2022-12-05 19:00:00+09:00,47,3.99,61,1028,8.86,2,0,0,-8.33333,16.0934,0,255.785,-19.547,0.910582,0.326279,0,1.80045,23.0425,7,3.725091514,56,1028,9.18,3,0,0,-10.5,22.5,0,255.7852445,-19.54700401
2,2022-12-05 20:00:00+09:00,45,3.85,62,1028,8.3,5,0,0,-9.44444,16.0934,0,263.288,-31.6548,0,0,0,0,0,6,3.550909595,56,1028,8.8,5,0,0,-9.193333333,16.1,0,263.2880005,-31.65482569
2,2022-12-05 21:00:00+09:00,45,3.7,61,1028,7.64,10,0,0,-10.5556,16.0934,0,271.423,-43.9521,0,0,0,0,0,6.324245375,-0.078081792,56,1028,8.41812074,8.324245375,0,0,-9.013333333,16.31333333,0,271.4227541,-43.95209765
2,2022-12-05 22:00:00+09:00,49,3.35,60,1028,6.88,16,0,0,-10.5556,16.0934,0,281.683,-56.1838,0,0,0,0,0,10.04489796,-1.035306122,56.06530612,1028,7.944285714,11.39183673,0,0,-9.413333333,22.28666667,0,281.6828554,-56.1837586
2,2022-12-05 23:00:00+09:00,50,2.96,59,1028,6.16,21,0,0,-10,16.0934,0,298.179,-67.7897,0,0,0,0,0,25,2.396157254,57,1028,7.29,17,0,0,-9.8,16.1,0,298.1794533,-67.78972425
2,2022-12-06 00:00:00+09:00,52,2.77,59,1028,5.47,23,0,0,-10,16.0934,0,334.907,-76.5378,0,0,0,0,0,32,2.101741542,59,1028,6.33,21,0,0,-9.83442623,16.4147541,0,334.9072312,-76.53784375
2,2022-12-06 01:00:00+09:00,58,2.67,59,1027,5.14,22,0,0,-8.33333,16.0934,0,34.4751,-75.4242,0,0,0,0,0,19.45681478,-1.97,58,1027.908637,4.976095856,3.365451822,0,0,-10.51694915,22.28305085,0,34.47506714,-75.42418544
2,2022-12-06 02:00:00+09:00,56,2.73,59,1027,4.41,21,0,0,-8.33333,16.0934,0,65.7256,-65.784,0,0,0,0,0,24.09498956,-2.017494781,58,1027,4.422901879,7.237473904,0,0,-11.045,16.1,0,65.72558748,-65.78395594
2,2022-12-06 03:00:00+09:00,55,2.82,60,1027,3.76,26,0,0,-7.22222,16.0934,0,80.5069,-53.9887,0,0,0,0,0,24.19377163,-2.97,59.09985171,1027,4.565051903,7.199703411,0,0,-11.90491803,16.4147541,0,80.50689105,-53.98866874
2,2022-12-06 04:00:00+09:00,69,3.19,60,1026,3.49,16,0,0,-6.11111,16.0934,0,90.2023,-41.723,0,0,0,0,0,62,2.670731707,60,1027,4.25,9,0,0,-12.00666667,22.28666667,0,90.20225499,-41.72296206
2,2022-12-06 05:00:00+09:00,82,3.8,60,1026,4.14,352,0,0,-5.55556,16.0934,0,98.1471,-29.4498,0,0,0,0,0,61,2.912181115,61,1026,3.99,5,0,0,-12.18153846,16.1,0,98.14713901,-29.44982105
2,2022-12-06 06:00:00+09:00,87,4.04,61,1026,4.54,360,0,0,-5,16.0934,0,105.632,-17.406,0,0,0,0,0,73,3.411308204,60,1026,3.86,358,0,0,-11.62769231,16.1,0,105.6319268,-17.4060468
2,2022-12-06 07:00:00+09:00,88,4.3,59,1026,4.65,342,0,0,-3.88889,16.0934,0,113.372,-5.80174,0.512905,0.309199,0.0185615,0,0,78,3.963119114,59,1026,3.37,342,0,0.001606648,-9.824590164,22.08032787,0,113.372343,-5.801737993
2,2022-12-06 08:00:00+09:00,82,4.91,57,1027,5.56,326,0,0,-2.77778,16.0934,0,121.925,5.10674,3.45677,5.91878,0.603308,0.561497,0,81.94193548,4.716241935,59,1026,3.823322581,322.2903226,0,0,-9.71,16.04666667,0.033333333,121.9246941,5.106739479
2,2022-12-06 09:00:00+09:00,73,6.1,53,1027,6.16,319,0,0,-2.22222,16.0934,1,131.824,14.9634,16.6789,20.6966,16.9108,14.5808,5.62139,80.08844666,6.340348259,58.96462134,1026,5.861779989,312,0,0,-7.055932203,14.77118644,1,131.8235656,14.96340866
2,2022-12-06 10:00:00+09:00,11,7.47,49,1027,8.04,315,0,0,-3.88889,16.0934,1,143.577,23.2635,36.7916,41.5926,45.6244,32.5428,24.4701,99.85641548,0.245376782,53.71283096,1026,6.747326884,308.8564155,0,0,-5.785,22.18,1.05,143.5773999,23.2634643
2,2022-12-06 11:00:00+09:00,9,7.91,48,1027,8.8,310,0,0,-5.55556,16.0934,2,157.482,29.3385,64.0115,57.7425,71.2971,48.7006,33.4554,98,8.543130194,50,1026,9.04,307,0,0,-5.4,16.1,2,157.4817737,29.33849539
2,2022-12-06 12:00:00+09:00,8,7.95,48,1026,8.95,308,0,0,-7.77778,16.0934,3,173.226,32.4631,76.4558,69.7353,86.0521,60.95,54.8107,72,8.6048682,48,1025,9.93,304,0,0,-3.437313433,16.38656716,2.044776119,173.2258112,32.46306145
2,2022-12-06 13:00:00+09:00,8,7.95,49,1026,9.16,306,0,0,-8.88889,16.0934,3,189.626,32.1499,75.9367,73.2718,88.8245,64.7667,50.7056,54.56852527,7.125883273,49,1024.952058,9.931985409,306.0958833,0,0,-2.18358209,22.11791045,2.940298507,189.6256273,32.14985866
2,2022-12-06 14:00:00+09:00,8,7.94,49,1025,9.07,308,0,0,-8.33333,16.0934,2,205.103,28.452,70.7968,65.3055,80.6575,56.0341,42.8149,46,8.399950028,49,1024,10.17,308,0,0,-2.5,16.1,2.3,205.1029164,28.45203822
2,2022-12-06 15:00:00+09:00,8,7.95,49,1025,8.86,311,0,0,-7.22222,16.0934,2,218.621,21.9263,62.3656,57.143,70.8246,47.0841,34.3243,36.05172414,7.958793103,49,1024,9.084482759,313.9482759,0,0,-4.97,16.1,2,218.620806,21.92629989
2,2022-12-06 16:00:00+09:00,7,7.95,50,1025,8.96,314,0,0,-6.11111,16.0934,1,230.008,13.3044,43.435,38.4191,41.9705,30.4068,24.796,6,7.823828729,50,1025,8.53,315,0,0,-3.978688525,22.08032787,1.06557377,230.0080829,13.30441152
2,2022-12-06 17:00:00+09:00,7,7.76,50,1025,8.64,314,0,0,-4.44444,16.0934,0,239.622,3.22838,15.2767,15.5205,11.9154,7.6981,8.46235,6,7.685807522,51,1025,8.5,314,0,0,-3.62,16.52666667,0.066666667,239.6219385,3.228376575
2,2022-12-06 18:00:00+09:00,9,7.61,50,1026,8.16,316,0,0,-2.77778,16.0934,0,247.982,-7.82656,4.21514,5.55532,0.137955,0.214104,2.75815,6,7.453311111,51,1025,7.87,318,0,0,-3.4,16.1,0,247.9820378,-7.82655586
2,2022-12-06 19:00:00+09:00,26,7.58,50,1026,7.75,313,0,0,0.555556,16.0934,0,255.622,-19.5263,2.51696,0,0,0,1.91691,6,7.406705491,51,1025,7.76,317,0,0,-3.3,22.5,0,255.6217507,-19.52626467
2,2022-12-06 20:00:00+09:00,40,7.53,50,1026,7.22,310,0,0,0.555556,16.0934,0,263.109,-31.6272,0,0,0,0,0,6,7.340855081,50,1025,7.32,315,0,0,-2.889830508,16.1,0,263.1085202,-31.62718218
2,2022-12-06 21:00:00+09:00,48,7.53,50,1026,6.91,309,0,0,0.555556,16.0934,0,271.211,-43.9223,0,0,0,0,0,7.041942605,7.29995585,50,1025,6.707130243,309.9790287,0,0,-2.586567164,16.38656716,0,271.2114036,-43.92225293
2,2022-12-06 22:00:00+09:00,80,7.52,50,1026,6.92,313,0,0,5.68E-14,16.0934,0,281.408,-56.1594,0,0,0,0,0,81,7.395102949,50,1025,6.55,303,0,0,-2.317910448,22.11791045,0,281.4080693,-56.1593925
2,2022-12-06 23:00:00+09:00,56,7.62,49,1026,7,309,0,0,-1.11111,16.0934,0,297.77,-67.7889,0,0,0,0,0,58,7.652462562,51,1026,6.85,297,0,0,-2.303333333,16.1,0,297.7701714,-67.78890823
2,2022-12-07 00:00:00+09:00,62,7.71,49,1026,7.35,310,0,0,-2.22222,16.0934,0,334.325,-76.6126,0,0,0,0,0,71,7.96550885,52,1026,6.96,288,0,0,-2.403333333,16.31333333,0,334.3247252,-76.61260757
2,2022-12-07 01:00:00+09:00,78,8.26,53,1025,7.68,291,0,0,-2.22222,16.0934,0,34.3831,-75.5768,0,0,0,0,0,78.2248954,1.985020921,52,1024.955021,7.180345188,292.0449791,0,0,-2.486440678,22.28305085,0,34.38311353,-75.57680054
2,2022-12-07 02:00:00+09:00,82,8.53,52,1025,8.01,296,0,0,-2.22222,16.0934,0,65.8252,-65.9326,0,0,0,0,0,83,8.520222222,52,1024,7.4,293,0,0,-2.104918033,16.1,0,65.82521539,-65.93262884
2,2022-12-07 03:00:00+09:00,85,8.69,53,1025,8.12,297,0,0,-2.22222,16.0934,0,80.6066,-54.1311,0,0,0,0,0,88.08060453,1.196246851,54.16624685,1024,7.112468514,290.8337531,0,0,-2.152542373,16.31694915,0,80.60664673,-54.13107173
2,2022-12-07 04:00:00+09:00,100,8.68,54,1025,8.24,300,0,0,-1.66667,16.0934,0,90.2853,-41.8637,0,0,0,0,0,100,8.746500554,56,1024,7.25,289,0,0,-0.819672131,22.1852459,0,90.28526727,-41.86374355
2,2022-12-07 05:00:00+09:00,99,8.59,56,1025,8.14,302,0,0,-1.11111,16.0934,0,98.2148,-29.5917,0,0,0,0,0,98,8.883632834,57,1024,7.4,296,0,0,-1.192857143,16.1,0,98.21477177,-29.59169927
2,2022-12-07 06:00:00+09:00,99,8.6,55,1025,8.06,303,0,0,5.68E-14,16.0934,0,105.686,-17.5505,0,0,0,0,0,88.88084901,1.910849011,56.88084901,1024.119151,7.693318862,303.119151,0,0,-1,16.1,0,105.6860645,-17.55051118
2,2022-12-07 07:00:00+09:00,94,8.51,55,1025,7.97,307,0,0,5.68E-14,16.0934,0,113.413,-5.94948,0.503626,0,0.0273797,0,0.355583,88,8.73962306,56,1025,7.57,304,0,0,-0.883333333,14.34,0,113.4132017,-5.949481324
2,2022-12-07 08:00:00+09:00,85,8.48,53,1026,7.81,307,0,0,0.555556,16.0934,0,121.95,4.95583,3.105,3.68325,1.18421,0,2.04935,79,8.811727575,56,1025,7.19,301,0,0,-0.4,9.7,0.333333333,121.950264,4.955825801
2,2022-12-07 09:00:00+09:00,80,8.82,51,1027,8.01,305,0,0,5.68E-14,16.0934,0,131.829,14.8106,12.4751,11.4972,11.1943,5.42437,15.0513,85.78969957,9.303733906,55.03004292,1025.969957,7.694377682,300.0300429,0,0,1.13,9.913333333,1.033333333,131.829067,14.81063677
2,2022-12-07 10:00:00+09:00,90,9.03,50,1027,7.93,304,0,0,-1.11111,16.0934,1,143.555,23.1122,27.1508,26.3642,36.9471,27.3702,32.0253,57,9.747034981,54,1026,7.68,302,0,0,-0.97,16.1,2,143.5550706,23.11216958
2,2022-12-07 11:00:00+09:00,48,9.16,50,1027,7.88,302,0,0,-1.11111,16.0934,1,157.423,29.195,46.444,42.8299,54.331,35.8298,45.4298,34,9.860809471,54,1027,7.75,300,0,0,-2.996666667,16.1,2.033333333,157.4226602,29.19498206
2,2022-12-07 12:00:00+09:00,34,9.33,50,1027,8.14,301,0,0,-2.22222,16.0934,1,173.126,32.3364,56.0541,52.9187,59.1773,46.6292,60.0152,25,9.846158977,53,1026,8.27,301,0,0,-2.876271186,16.31694915,3,173.1256296,32.33639482
2,2022-12-07 13:00:00+09:00,26,9.48,50,1026,8.58,305,0,0,-2.77778,16.0934,1,189.491,32.0488,56.0936,55.8185,60.3886,48.3231,59.9618,20,9.793333333,51,1026,8.52,302,0,0,-2.204918033,22.1852459,3,189.4913543,32.04883855
2,2022-12-07 14:00:00+09:00,21,9.46,50,1026,8.82,308,0,0,-3.33333,16.0934,1,204.95,28.3809,56.2338,53.1857,56.1221,44.6049,48.665,16,9.724492754,49,1025,8.79,307,0,0,-2.354237288,16.1,2.966101695,204.9502388,28.38093434
2,2022-12-07 15:00:00+09:00,18,9.36,50,1026,8.9,313,0,0,-2.77778,16.0934,1,218.464,21.8838,51.0077,45.5059,47.1577,37.5653,47.1998,5.146260388,9.401700831,48.0365651,1025,8.358044321,312.9817175,0,0,-3.9,16.1,2,218.4637699,21.88383378
2,2022-12-07 16:00:00+09:00,1,9.24,52,1026,8.63,319,0,0,-1.66667,16.0934,0,229.853,13.2862,34.1643,27.1776,29.439,27.4816,32.9961,0.095315904,9.412009804,48.98093682,1025.980937,8.124384532,317.9046841,0,0,-4.28,22.18,1.05,229.8534626,13.28617548
2,2022-12-07 17:00:00+09:00,3,9.07,52,1026,8.3,322,0,0,-0.555556,16.0934,0,239.47,3.22932,14.274,15.619,11.0128,8.57769,10.077,0,9.244634146,50,1026,7.51,319,0,0,-4,16.1,0.363636364,239.4703075,3.229321753
2,2022-12-07 18:00:00+09:00,4,8.95,51,1026,7.51,325,0,0,0.555556,16.0934,0,247.83,-7.81101,4.84411,6.48933,0.130194,0,0,0,9.039801105,51,1026,6.82,320,0,0,-2.681538462,16.29692308,0,247.8302178,-7.811014064
2,2022-12-07 19:00:00+09:00,3,8.84,52,1027,7.1,327,0,0,0.555556,16.0934,0,255.464,-19.5001,3.17247,0.258048,0,0,0,0,8.913632312,52,1026,6.48,323,0,0,-2.127692308,22.20461538,0,255.4639384,-19.50013472
2,2022-12-07 20:00:00+09:00,3,8.58,55,1027,6.61,330,0,0,0.555556,16.0934,0,262.936,-31.5943,0,0,0,0,0,0,8.808521401,53,1026,6.2,327,0,0,-1.796666667,16.1,0,262.9356603,-31.59428824
2,2022-12-07 21:00:00+09:00,3,8.32,59,1027,6.01,335,0,0,5.68E-14,16.0934,0,271.008,-43.8871,0,0,0,0,0,2.912828947,8.962390351,56.91282895,1027,6.372735746,330.029057,0,0,-1.686666667,16.26,0,271.0080684,-43.88710197
2,2022-12-07 22:00:00+09:00,81,8.22,61,1027,5.99,336,0,0,0.555556,16.0934,0,281.143,-56.1293,0,0,0,0,0,4,8.774259567,59,1027,6.1,339,0,0,-1.306666667,20.74,0,281.1434151,-56.12930761
2,2022-12-07 23:00:00+09:00,91,8.24,62,1027,5.68,338,0,0,5.68E-14,16.0934,0,297.373,-67.7812,0,0,0,0,0,5,8.566195836,61,1028,5.6,338,0,0,-1.526666667,15.88666667,0,297.3731723,-67.78120168
2,2022-12-08 00:00:00+09:00,94,8.24,61,1028,4.79,332,0,0,-0.555556,16.0934,0,333.741,-76.6786,0,0,0,0,0,7.123106061,1.03,61.87689394,1027,5.323219697,338.1231061,0,0,-2.272881356,10.07966102,0,333.741068,-76.67864659
2,2022-12-08 01:00:00+09:00,7,8.29,59,1027,5.21,343,0,0,5.68E-14,16.0934,0,34.2682,-75.724,0,0,0,0,0,8,8.48629713,61,1027,4.99,339,0,0,-1.519672131,20.34918033,0,34.26817051,-75.72400358
2,2022-12-08 02:00:00+09:00,12,8.22,59,1027,4.83,343,0,0,-0.555556,16.0934,0,65.9089,-66.0785,0,0,0,0,0,20,8.44113155,61,1027,4.86,343,0,0,-1.903333333,9.7,0,65.90888088,-66.07846711
2,2022-12-08 03:00:00+09:00,27,7.94,61,1027,4.61,348,0,0,-0.555556,16.0934,0,80.6947,-54.2715,0,0,0,0,0,36.83028286,8.347870216,61.02828619,1027,4.834625624,340.1980033,0,0,-2.003333333,10.02,0,80.69470243,-54.2714984
2,2022-12-08 04:00:00+09:00,11,7.59,63,1027,4.64,358,0,0,-0.555556,16.0934,0,90.3588,-42.0028,0,0,0,0,0,94.29051383,-0.066837945,63.09683794,1026,4.899980237,350.6778656,0,0,-2.083333333,18.92333333,0,90.35884989,-42.00274977
2,2022-12-08 05:00:00+09:00,8,7.14,65,1027,4.54,7,0,0,-0.555556,16.0934,0,98.2743,-29.7317,0,0,0,0,0,97,7.87028921,64,1026,4.62,357,0,0,-1.639285714,8,0,98.27425248,-29.73167938
2,2022-12-08 06:00:00+09:00,7,6.78,66,1027,4.38,13,0,0,-1.11111,16.0934,0,105.733,-17.6927,0,0,0,0,0,98,-0.97,66.06857728,1026.068577,4.661084954,6.548618219,0,0,-2.7,8,0,105.7327888,-17.69274258
2,2022-12-08 07:00:00+09:00,6,6.38,68,1027,4.3,25,0,0,5.68E-14,16.0934,0,113.447,-6.09448,0.191919,0,0.0181541,0,0.947,98.06079341,-1.030793405,67.06079341,1027,4.515074704,14.66872746,0,0,-2.8,17.7,0,113.44708,-6.094480711
2,2022-12-08 08:00:00+09:00,6,5.95,70,1028,4.07,34,0,0,1.11111,16.0934,1,121.969,4.80834,1.70415,6.82276,0.185873,1.01144,0,99,-1.930443038,68,1027,4.14028481,25.19778481,0,0,-2.238983051,8,0.033898305,121.969144,4.808335928
2,2022-12-08 09:00:00+09:00,6,6.05,70,1028,4.1,39,0,0,1.66667,16.0934,2,131.828,14.6621,18.6582,22.1516,14.3337,13.2156,9.7161,98.06663141,-0.936684294,65.96668429,1027,3.971332628,35.13326282,0,0,-0.544262295,8.398360656,1.049180328,131.8282035,14.66213172
2,2022-12-08 10:00:00+09:00,3,6.6,66,1028,4.12,32,0,0,1.66667,16.0934,2,143.527,22.9661,40.8591,38.0328,46.4512,40.0905,23.3791,100,7.336304107,65,1027,4.01,39,0,0,-1.372881356,15.88305085,2,143.5269809,22.96610912
2,2022-12-08 11:00:00+09:00,5,7.4,58,1028,4.17,25,0,0,1.66667,16.0934,3,157.359,29.0577,61.3863,59.1119,72.3384,58.8254,37.5012,100,5.038757526,61.98905309,1027,4.018949097,38.96278051,0,0,-0.53,10.02,2.05,157.3589631,29.05767508
2,2022-12-08 12:00:00+09:00,12,8.16,52,1028,3.91,12,0,0,1.11111,16.0934,3,173.023,32.2167,70.3933,70.3834,80.7403,69.5411,61.3932,100,8.661658263,57,1027,3.54,22,0,0,0.77,16.42,3,173.0227295,32.216696
2,2022-12-08 13:00:00+09:00,11,8.83,49,1027,4.2,4,0,0,5.68E-14,16.0934,3,189.357,31.9551,70.8732,74.6944,84.2668,77.2167,62.5864,99.49973531,10.06335098,53.93329804,1025.966649,3.145664373,16.33933298,0,0,0.085,22.18,3,189.356572,31.95513682
2,2022-12-08 14:00:00+09:00,10,9.27,47,1026,3.99,353,0,0,-1.11111,16.0934,2,204.799,28.3171,66.3791,68.3991,80.7139,71.4831,47.4712,85,9.616297731,52,1025,3.02,345,0,0,-2.1,16.1,2.5,204.7990096,28.31707221
2,2022-12-08 15:00:00+09:00,9,9.52,47,1025,4.36,353,0,0,-0.555556,16.0934,2,218.31,21.8483,60.8558,59.8613,75.0221,61.8645,45.3957,95.65391015,9.793460899,48.07210205,1025,2.953893511,342.8125347,0,0,-0.436363636,16.39090909,1,218.3095899,21.8482599
2,2022-12-08 16:00:00+09:00,55,9.53,49,1026,4.95,351,0,0,5.68E-14,16.0934,1,229.703,13.2744,39.1062,36.1062,49.9704,39.5641,32.228,7,9.804202658,50,1025,3.25,329,0,0,0.836363636,22.20909091,1,229.7026359,13.27438085
2,2022-12-08 17:00:00+09:00,77,9.12,51,1026,4.37,351,0,0,0.555556,16.0934,0,239.323,3.23627,12.1098,12.4683,12.5077,12.7979,7.9834,21,9.246564417,55,1026,3.6,325,0,0,1.554098361,16.51967213,0.06557377,239.3231481,3.236265441
2,2022-12-08 18:00:00+09:00,81,8.7,52,1026,4.12,354,0,0,1.11111,16.0934,0,247.683,-7.78985,3.18722,4.65936,0.125189,2.80957,0,47,8.864502762,57,1026,3.31,333,0,0,1.389090909,16.33272727,0,247.6834798,-7.789853324
2,2022-12-08 19:00:00+09:00,85,8.44,53,1026,4.4,359,0,0,1.66667,16.0934,0,255.312,-19.4687,1.77449,0,0,1.35256,0,52,8.698565022,56,1026,2.72,345,0,0,1.1,22.5,0,255.3119097,-19.46867055
2,2022-12-08 20:00:00+09:00,88,8.31,53,1026,4.06,6,0,0,1.66667,16.0934,0,262.77,-31.5562,0,0,0,0,0,59,8.677567867,57,1026,4.22,350,0,0,0.123728814,16.1,0,262.7695389,-31.55621598
2,2022-12-08 21:00:00+09:00,90,8.16,52,1026,3.74,16,0,0,1.11111,16.0934,0,270.813,-43.8467,0,0,0,0,0,77.60478419,8.77175767,57.97919917,1026,3.554144566,13.15548622,0,0,0.8,16.1,0,270.8128999,-43.84673384
2,2022-12-08 22:00:00+09:00,100,8,52,1026,4.04,15,0,0,1.11111,16.0934,0,280.889,-56.0936,0,0,0,0,0,31,8.480083195,58,1025,3.48,16,0,0,0.8,22.28305085,0,280.8891308,-56.09361216
2,2022-12-08 23:00:00+09:00,100,7.73,52,1026,4.25,15,0,0,1.11111,16.0934,0,296.989,-67.7667,0,0,0,0,0,22,8.276864266,57,1026,3.11,21,0,0,0.79,16.1,0,296.9890096,-67.76672579
2,2022-12-09 00:00:00+09:00,100,7.5,53,1026,4.61,17,0,0,1.11111,16.0934,0,333.158,-76.736,0,0,0,0,0,32,8.046775262,57,1025,3.27,28,0,0,0.595,16.42,0,333.1577177,-76.73596069
2,2022-12-09 01:00:00+09:00,52,7.45,55,1025,3.05,40,0,0,0.555556,16.0934,0,34.1298,-75.8657,0,0,0,0,0,49.37994723,5.992005277,56.92401055,1025,2.842902375,43.15197889,0,0,0.441071429,22.15714286,0,34.12983918,-75.86567889
2,2022-12-09 02:00:00+09:00,61,7.31,54,1025,2.82,38,0,0,-0.555556,16.0934,0,65.9763,-66.2214,0,0,0,0,0,59,7.581236142,55,1025,2.41,47,0,0,-0.6,16.1,0,65.97629266,-66.22140366
2,2022-12-09 03:00:00+09:00,68,7.17,53,1025,2.95,27,0,0,-0.555556,16.0934,0,80.7709,-54.4099,0,0,0,0,0,68.49324324,3.148725869,55,1024,2.771872587,37.30598456,0,0,-0.12,16.42,0,80.77091505,-54.40988104
2,2022-12-09 04:00:00+09:00,56,6.92,54,1024,3.4,31,0,0,-1.66667,16.0934,0,90.4229,-42.1399,0,0,0,0,0,87,7.372890495,55,1024,2.86,47,0,0,-0.514754098,22.1852459,0,90.42292357,-42.1399052
2,2022-12-09 05:00:00+09:00,34,6.69,53,1024,2.47,50,0,0,-0.555556,16.0934,0,98.3255,-29.8697,0,0,0,0,0,51,7.149789474,54,1024,2.21,67,0,0,-0.807272727,16.1,0,98.32553631,-29.86967824
2,2022-12-09 06:00:00+09:00,27,6.7,52,1024,2.69,47,0,0,0.555556,16.0934,0,105.772,-17.8327,0,0,0,0,0,38,7.165304204,54,1024,2.15,76,0,0,-1,16.1,0,105.7720785,-17.83265181
2,2022-12-09 07:00:00+09:00,27,6.71,53,1024,2.75,52,0,0,0.555556,16.0934,0,113.474,-6.23664,0.545149,1.08206,0.0117137,0,3.0442,32,7.211274238,54,1024,2.02,82,0,0,-1.1,22.5,0,113.4739771,-6.23664306
2,2022-12-09 08:00:00+09:00,27,6.84,54,1025,2.66,62,0,0,0.555556,16.0934,0,121.981,4.66436,2.57998,7.13487,0.141221,0,3.77108,31,7.310215947,55,1024,2.09,68,0,0,-1.493333333,16.1,0.033333333,121.9813536,4.664363871
2,2022-12-09 09:00:00+09:00,26,7.39,53,1025,2.05,73,0,0,5.68E-14,16.0934,0,131.821,14.518,13.1598,16.6546,6.82111,10.4397,18.4468,35.98125689,7.827464168,54,1024,1.745501654,77.85005513,0,0,-1.31,16.31333333,1,131.8210151,14.51798425
2,2022-12-09 10:00:00+09:00,65,8.07,52,1025,1.7,65,0,0,-0.555556,16.0934,1,143.493,22.8254,31.0109,28.234,30.9562,23.4725,34.243,44.93155894,8.520912548,53.00760456,1024.992395,1.482053232,73.03802281,0,0,-1.593220339,22.28305085,1,143.4931909,22.82536498
2,2022-12-09 11:00:00+09:00,46,8.71,53,1025,1.33,47,0,0,-1.11111,16.0934,1,157.291,28.9266,44.8548,41.9357,51.5902,40.7217,52.4585,45,9.118902977,53,1025,1.28,35,0,0,-1.425,16.1,1,157.290755,28.92664267
2,2022-12-09 12:00:00+09:00,34,9.33,54,1024,1.84,16,0,0,-1.11111,16.0934,1,172.917,32.104,51.664,50.4538,66.0308,53.6739,68.3252,64,9.610296053,54,1024,1.61,14,0,0,-1.855,16.42,1,172.917185,32.10401691
2,2022-12-09 13:00:00+09:00,28,9.92,55,1023,1.88,351,0,0,0.555556,16.0934,1,189.221,31.8688,54.6189,58.1169,77.7729,71.8702,65.5912,57.78177458,9.151822542,57.60911271,1022.878177,2.903347722,323.1472422,0,0,-0.955,22.18,1,189.2213511,31.86878968
2,2022-12-09 14:00:00+09:00,25,10.33,59,1023,3.33,327,0,0,2.22222,16.0934,1,204.649,28.2605,52.4895,51.6303,70.0078,64.1492,56.593,48.76,10.03,62.2,1022,3.3972,317.4,0.1568,0,-0.06,16.1,1,204.649301,28.26047296
2,2022-12-09 15:00:00+09:00,22,10.3,64,1022,4.7,326,0,0,3.88889,16.0934,0,218.158,21.8196,36.7362,30.7359,41.3334,42.897,49.1694,88.06122449,10.2944898,61.12244898,1022,3.202653061,325.0408163,0.006530612,0,0.721428571,16.35714286,0.946428571,218.1583434,21.81958338
