time,round,amount
2023-02-25 10:00:00+09:00,2,63.5013
2023-02-25 11:00:00+09:00,2,81.7339
2023-02-25 12:00:00+09:00,2,97.0579
2023-02-25 13:00:00+09:00,2,99.0
2023-02-25 14:00:00+09:00,2,92.2145
2023-02-25 15:00:00+09:00,2,89.3876
2023-02-25 16:00:00+09:00,2,76.1934
2023-02-25 17:00:00+09:00,2,50.9137
2023-02-25 18:00:00+09:00,2,17.1393
2023-02-25 19:00:00+09:00,2,2.49509
2023-02-25 20:00:00+09:00,2,0.0
2023-02-25 21:00:00+09:00,2,0.0
2023-02-25 22:00:00+09:00,2,0.0
2023-02-25 23:00:00+09:00,2,0.0
2023-02-26 00:00:00+09:00,2,0.0
2023-02-26 01:00:00+09:00,2,0.0
2023-02-26 02:00:00+09:00,2,0.0
2023-02-26 03:00:00+09:00,2,0.0
2023-02-26 04:00:00+09:00,2,0.0
2023-02-26 05:00:00+09:00,2,0.0
2023-02-26 06:00:00+09:00,2,0.0
2023-02-26 07:00:00+09:00,2,3.26359
2023-02-26 08:00:00+09:00,2,4.12605
2023-02-26 09:00:00+09:00,2,33.8244
2023-02-26 10:00:00+09:00,2,59.9397
2023-02-26 11:00:00+09:00,2,86.0754
2023-02-26 12:00:00+09:00,2,92.1695
2023-02-26 13:00:00+09:00,2,99.0
2023-02-26 14:00:00+09:00,2,99.0
2023-02-26 15:00:00+09:00,2,85.6485
2023-02-26 16:00:00+09:00,2,75.2559
2023-02-26 17:00:00+09:00,2,52.2286
2023-02-26 18:00:00+09:00,2,18.4526
2023-02-26 19:00:00+09:00,2,2.07086
2023-02-26 20:00:00+09:00,2,0.0
2023-02-26 21:00:00+09:00,2,0.0
2023-02-26 22:00:00+09:00,2,0.0
2023-02-26 23:00:00+09:00,2,0.0
2023-02-27 00:00:00+09:00,2,0.0
2023-02-27 01:00:00+09:00,2,0.0
2023-02-27 02:00:00+09:00,2,0.0
2023-02-27 03:00:00+09:00,2,0.0
2023-02-27 04:00:00+09:00,2,0.0
2023-02-27 05:00:00+09:00,2,0.0
2023-02-27 06:00:00+09:00,2,0.0
2023-02-27 07:00:00+09:00,2,3.04837
2023-02-27 08:00:00+09:00,2,4.9857
2023-02-27 09:00:00+09:00,2,33.6203
2023-02-27 10:00:00+09:00,2,59.5526
2023-02-27 11:00:00+09:00,2,83.1973
2023-02-27 12:00:00+09:00,2,88.8204
2023-02-27 13:00:00+09:00,2,94.627
2023-02-27 14:00:00+09:00,2,95.5404
2023-02-27 15:00:00+09:00,2,86.2809
2023-02-27 16:00:00+09:00,2,69.8617
2023-02-27 17:00:00+09:00,2,49.3938
2023-02-27 18:00:00+09:00,2,17.1526
2023-02-27 19:00:00+09:00,2,1.05764
2023-02-27 20:00:00+09:00,2,0.0
2023-02-27 21:00:00+09:00,2,0.0
2023-02-27 22:00:00+09:00,2,0.0
2023-02-27 23:00:00+09:00,2,0.0
2023-02-28 00:00:00+09:00,2,0.0
2023-02-28 01:00:00+09:00,2,0.0
2023-02-28 02:00:00+09:00,2,0.0
2023-02-28 03:00:00+09:00,2,0.0
2023-02-28 04:00:00+09:00,2,0.0
2023-02-28 05:00:00+09:00,2,0.0
2023-02-28 06:00:00+09:00,2,0.0
2023-02-28 07:00:00+09:00,2,0.514392
2023-02-28 08:00:00+09:00,2,4.02729
2023-02-28 09:00:00+09:00,2,26.5114
2023-02-28 10:00:00+09:00,2,49.3175
2023-02-28 11:00:00+09:00,2,73.9193
2023-02-28 12:00:00+09:00,2,85.4426
2023-02-28 13:00:00+09:00,2,89.6809
2023-02-28 14:00:00+09:00,2,84.4774
2023-02-28 15:00:00+09:00,2,75.1994
2023-02-28 16:00:00+09:00,2,58.9785
2023-02-28 17:00:00+09:00,2,38.4247
2023-02-28 18:00:00+09:00,2,11.6575
2023-02-28 19:00:00+09:00,2,1.22837
2023-02-28 20:00:00+09:00,2,0.0
2023-02-28 21:00:00+09:00,2,0.0
2023-02-28 22:00:00+09:00,2,0.0
2023-02-28 23:00:00+09:00,2,0.0
2023-03-01 00:00:00+09:00,2,0.0
2023-03-01 01:00:00+09:00,2,0.0
2023-03-01 02:00:00+09:00,2,0.0
2023-03-01 03:00:00+09:00,2,0.0
2023-03-01 04:00:00+09:00,2,0.0
2023-03-01 05:00:00+09:00,2,0.0
2023-03-01 06:00:00+09:00,2,0.0
2023-03-01 07:00:00+09:00,2,0.0189044
2023-03-01 08:00:00+09:00,2,1.43288
2023-03-01 09:00:00+09:00,2,8.58118
2023-03-01 10:00:00+09:00,2,35.7187
2023-03-01 11:00:00+09:00,2,20.7822
2023-03-01 12:00:00+09:00,2,26.6694
2023-03-01 13:00:00+09:00,2,38.09
2023-03-01 14:00:00+09:00,2,23.4134
2023-03-01 15:00:00+09:00,2,76.4743
2023-03-01 16:00:00+09:00,2,59.8669
2023-03-01 17:00:00+09:00,2,19.451
2023-03-01 18:00:00+09:00,2,8.47054
2023-03-01 19:00:00+09:00,2,0.170193
2023-03-01 20:00:00+09:00,2,0.0
2023-03-01 21:00:00+09:00,2,0.0
2023-03-01 22:00:00+09:00,2,0.0
2023-03-01 23:00:00+09:00,2,0.0
2023-03-02 00:00:00+09:00,2,0.0
2023-03-02 01:00:00+09:00,2,0.0
2023-03-02 02:00:00+09:00,2,0.0
2023-03-02 03:00:00+09:00,2,0.0
2023-03-02 04:00:00+09:00,2,0.0
2023-03-02 05:00:00+09:00,2,0.0
2023-03-02 06:00:00+09:00,2,0.0
2023-03-02 07:00:00+09:00,2,1.07492
2023-03-02 08:00:00+09:00,2,6.37391
2023-03-02 09:00:00+09:00,2,34.7586
2023-03-02 10:00:00+09:00,2,65.2146
2023-03-02 11:00:00+09:00,2,80.2065
2023-03-02 12:00:00+09:00,2,88.5302
2023-03-02 13:00:00+09:00,2,99.0
2023-03-02 14:00:00+09:00,2,99.0
2023-03-02 15:00:00+09:00,2,85.0465
2023-03-02 16:00:00+09:00,2,69.5271
2023-03-02 17:00:00+09:00,2,57.5187
2023-03-02 18:00:00+09:00,2,18.7037
2023-03-02 19:00:00+09:00,2,0.505561
2023-03-02 20:00:00+09:00,2,0.0
2023-03-02 21:00:00+09:00,2,0.0
2023-03-02 22:00:00+09:00,2,0.0
2023-03-02 23:00:00+09:00,2,0.0
2023-03-03 00:00:00+09:00,2,0.0
2023-03-03 01:00:00+09:00,2,0.0
2023-03-03 02:00:00+09:00,2,0.0
2023-03-03 03:00:00+09:00,2,0.0
2023-03-03 04:00:00+09:00,2,0.0
2023-03-03 05:00:00+09:00,2,0.0
2023-03-03 06:00:00+09:00,2,0.0
2023-03-03 07:00:00+09:00,2,2.73321
2023-03-03 08:00:00+09:00,2,7.98644
2023-03-03 09:00:00+09:00,2,31.1072
2023-03-03 10:00:00+09:00,2,63.2699
2023-03-03 11:00:00+09:00,2,76.0705
2023-03-03 12:00:00+09:00,2,98.4731
2023-03-03 13:00:00+09:00,2,91.6921
2023-03-03 14:00:00+09:00,2,92.5006
2023-03-03 15:00:00+09:00,2,81.6873
2023-03-03 16:00:00+09:00,2,61.982
2023-03-03 17:00:00+09:00,2,26.0343
2023-03-03 18:00:00+09:00,2,12.5497
2023-03-03 19:00:00+09:00,2,0.520439
2023-03-03 20:00:00+09:00,2,0.0
2023-03-03 21:00:00+09:00,2,0.0
2023-03-03 22:00:00+09:00,2,0.0
2023-03-03 23:00:00+09:00,2,0.0
2023-03-04 00:00:00+09:00,2,0.0
2023-03-04 01:00:00+09:00,2,0.0
2023-03-04 02:00:00+09:00,2,0.0
2023-03-04 03:00:00+09:00,2,0.0
2023-03-04 04:00:00+09:00,2,0.0
2023-03-04 05:00:00+09:00,2,0.0
2023-03-04 06:00:00+09:00,2,0.0
2023-03-04 07:00:00+09:00,2,0.0
2023-03-04 08:00:00+09:00,2,3.2093
2023-03-04 09:00:00+09:00,2,30.9002
2023-03-04 10:00:00+09:00,2,43.9412
2023-03-04 11:00:00+09:00,2,58.1952
2023-03-04 12:00:00+09:00,2,81.6184
2023-03-04 13:00:00+09:00,2,82.7468
2023-03-04 14:00:00+09:00,2,83.4987
2023-03-04 15:00:00+09:00,2,77.3859
2023-03-04 16:00:00+09:00,2,59.3754
2023-03-04 17:00:00+09:00,2,37.7113
2023-03-04 18:00:00+09:00,2,16.2917
2023-03-04 19:00:00+09:00,2,1.43142
2023-03-04 20:00:00+09:00,2,0.0
2023-03-04 21:00:00+09:00,2,0.0
2023-03-04 22:00:00+09:00,2,0.0
2023-03-04 23:00:00+09:00,2,0.0
2023-03-05 00:00:00+09:00,2,0.0
2023-03-05 01:00:00+09:00,2,0.0
2023-03-05 02:00:00+09:00,2,0.0
2023-03-05 03:00:00+09:00,2,0.0
2023-03-05 04:00:00+09:00,2,0.0
2023-03-05 05:00:00+09:00,2,0.0
2023-03-05 06:00:00+09:00,2,0.0
2023-03-05 07:00:00+09:00,2,0.392491
2023-03-05 08:00:00+09:00,2,5.83795
2023-03-05 09:00:00+09:00,2,26.3812
2023-03-05 10:00:00+09:00,2,51.4068
2023-03-05 11:00:00+09:00,2,71.9024
2023-03-05 12:00:00+09:00,2,83.7501
2023-03-05 13:00:00+09:00,2,90.811
2023-03-05 14:00:00+09:00,2,75.9497
2023-03-05 15:00:00+09:00,2,76.0799
2023-03-05 16:00:00+09:00,2,66.3515
2023-03-05 17:00:00+09:00,2,38.5991
2023-03-05 18:00:00+09:00,2,14.125
2023-03-05 19:00:00+09:00,2,1.39838
2023-03-05 20:00:00+09:00,2,0.0
2023-03-05 21:00:00+09:00,2,0.0
2023-03-05 22:00:00+09:00,2,0.0
2023-03-05 23:00:00+09:00,2,0.0
2023-03-06 00:00:00+09:00,2,0.0
2023-03-06 01:00:00+09:00,2,0.0
2023-03-06 02:00:00+09:00,2,0.0
2023-03-06 03:00:00+09:00,2,0.0
2023-03-06 04:00:00+09:00,2,0.0
2023-03-06 05:00:00+09:00,2,0.0
2023-03-06 06:00:00+09:00,2,0.0
2023-03-06 07:00:00+09:00,2,0.0
2023-03-06 08:00:00+09:00,2,5.89227
2023-03-06 09:00:00+09:00,2,25.2531
2023-03-06 10:00:00+09:00,2,52.4528
2023-03-06 11:00:00+09:00,2,71.0896
2023-03-06 12:00:00+09:00,2,86.406
2023-03-06 13:00:00+09:00,2,92.3031
2023-03-06 14:00:00+09:00,2,90.0318
2023-03-06 15:00:00+09:00,2,78.1746
2023-03-06 16:00:00+09:00,2,59.8635
2023-03-06 17:00:00+09:00,2,40.6268
2023-03-06 18:00:00+09:00,2,14.5412
2023-03-06 19:00:00+09:00,2,1.27255
2023-03-06 20:00:00+09:00,2,0.0
2023-03-06 21:00:00+09:00,2,0.0
2023-03-06 22:00:00+09:00,2,0.0
2023-03-06 23:00:00+09:00,2,0.0
2023-03-07 00:00:00+09:00,2,0.0
2023-03-07 01:00:00+09:00,2,0.0
2023-03-07 02:00:00+09:00,2,0.0
2023-03-07 03:00:00+09:00,2,0.0
2023-03-07 04:00:00+09:00,2,0.0
2023-03-07 05:00:00+09:00,2,0.0
2023-03-07 06:00:00+09:00,2,0.0
2023-03-07 07:00:00+09:00,2,0.403497
2023-03-07 08:00:00+09:00,2,5.13263
2023-03-07 09:00:00+09:00,2,21.4616
2023-03-07 10:00:00+09:00,2,46.4257
2023-03-07 11:00:00+09:00,2,65.46
2023-03-07 12:00:00+09:00,2,77.437
2023-03-07 13:00:00+09:00,2,79.8259
2023-03-07 14:00:00+09:00,2,78.6821
2023-03-07 15:00:00+09:00,2,73.0145
2023-03-07 16:00:00+09:00,2,53.3059
2023-03-07 17:00:00+09:00,2,34.6282
2023-03-07 18:00:00+09:00,2,11.8936
2023-03-07 19:00:00+09:00,2,1.17736
2023-03-07 20:00:00+09:00,2,0.0
2023-03-07 21:00:00+09:00,2,0.0
2023-03-07 22:00:00+09:00,2,0.0
2023-03-07 23:00:00+09:00,2,0.0
2023-03-08 00:00:00+09:00,2,0.0
2023-03-08 01:00:00+09:00,2,0.0
2023-03-08 02:00:00+09:00,2,0.0
2023-03-08 03:00:00+09:00,2,0.0
2023-03-08 04:00:00+09:00,2,0.0
2023-03-08 05:00:00+09:00,2,0.0
2023-03-08 06:00:00+09:00,2,0.0
2023-03-08 07:00:00+09:00,2,0.0
2023-03-08 08:00:00+09:00,2,5.06783
2023-03-08 09:00:00+09:00,2,24.0104
2023-03-08 10:00:00+09:00,2,45.0699
2023-03-08 11:00:00+09:00,2,61.3858
2023-03-08 12:00:00+09:00,2,77.7881
2023-03-08 13:00:00+09:00,2,81.403
2023-03-08 14:00:00+09:00,2,76.5723
2023-03-08 15:00:00+09:00,2,74.5408
2023-03-08 16:00:00+09:00,2,55.3442
2023-03-08 17:00:00+09:00,2,35.4389
2023-03-08 18:00:00+09:00,2,15.9356
2023-03-08 19:00:00+09:00,2,1.57923
2023-03-08 20:00:00+09:00,2,0.0
2023-03-08 21:00:00+09:00,2,0.0
2023-03-08 22:00:00+09:00,2,0.0
2023-03-08 23:00:00+09:00,2,0.0
2023-03-09 00:00:00+09:00,2,0.0
2023-03-09 01:00:00+09:00,2,0.0
2023-03-09 02:00:00+09:00,2,0.0
2023-03-09 03:00:00+09:00,2,0.0
2023-03-09 04:00:00+09:00,2,0.0
2023-03-09 05:00:00+09:00,2,0.0
2023-03-09 06:00:00+09:00,2,0.0
2023-03-09 07:00:00+09:00,2,0.0911062
2023-03-09 08:00:00+09:00,2,2.05196
2023-03-09 09:00:00+09:00,2,13.9512
2023-03-09 10:00:00+09:00,2,20.7082
2023-03-09 11:00:00+09:00,2,33.9393
2023-03-09 12:00:00+09:00,2,85.5546
2023-03-09 13:00:00+09:00,2,55.2285
2023-03-09 14:00:00+09:00,2,87.3526
2023-03-09 15:00:00+09:00,2,78.9035
2023-03-09 16:00:00+09:00,2,59.5778
2023-03-09 17:00:00+09:00,2,36.0439
2023-03-09 18:00:00+09:00,2,13.7791
2023-03-09 19:00:00+09:00,2,1.99265
2023-03-09 20:00:00+09:00,2,0.0
2023-03-09 21:00:00+09:00,2,0.0
2023-03-09 22:00:00+09:00,2,0.0
2023-03-09 23:00:00+09:00,2,0.0
2023-03-10 00:00:00+09:00,2,0.0
2023-03-10 01:00:00+09:00,2,0.0
2023-03-10 02:00:00+09:00,2,0.0
2023-03-10 03:00:00+09:00,2,0.0
2023-03-10 04:00:00+09:00,2,0.0
2023-03-10 05:00:00+09:00,2,0.0
2023-03-10 06:00:00+09:00,2,0.0
2023-03-10 07:00:00+09:00,2,1.34743
2023-03-10 08:00:00+09:00,2,4.20721
2023-03-10 09:00:00+09:00,2,21.1847
2023-03-10 10:00:00+09:00,2,52.9385
2023-03-10 11:00:00+09:00,2,65.9155
2023-03-10 12:00:00+09:00,2,76.4731
2023-03-10 13:00:00+09:00,2,81.9586
2023-03-10 14:00:00+09:00,2,79.1788
2023-03-10 15:00:00+09:00,2,67.9924
2023-03-10 16:00:00+09:00,2,54.2748
2023-03-10 17:00:00+09:00,2,29.242
2023-03-10 18:00:00+09:00,2,11.7032
2023-03-10 19:00:00+09:00,2,2.44516
2023-03-10 20:00:00+09:00,2,0.0
2023-03-10 21:00:00+09:00,2,0.0
2023-03-10 22:00:00+09:00,2,0.0
2023-03-10 23:00:00+09:00,2,0.0
2023-03-11 00:00:00+09:00,2,0.0
2023-03-11 01:00:00+09:00,2,0.0
2023-03-11 02:00:00+09:00,2,0.0
2023-03-11 03:00:00+09:00,2,0.0
2023-03-11 04:00:00+09:00,2,0.0
2023-03-11 05:00:00+09:00,2,0.0
2023-03-11 06:00:00+09:00,2,0.0
2023-03-11 07:00:00+09:00,2,0.554832
2023-03-11 08:00:00+09:00,2,7.41982
2023-03-11 09:00:00+09:00,2,25.0982
2023-03-11 10:00:00+09:00,2,40.8867
2023-03-11 11:00:00+09:00,2,49.3961
2023-03-11 12:00:00+09:00,2,59.0077
2023-03-11 13:00:00+09:00,2,62.1238
2023-03-11 14:00:00+09:00,2,58.9944
2023-03-11 15:00:00+09:00,2,61.0199
2023-03-11 16:00:00+09:00,2,51.1407
2023-03-11 17:00:00+09:00,2,24.5605
2023-03-11 18:00:00+09:00,2,9.22161
2023-03-11 19:00:00+09:00,2,1.72921
2023-03-11 20:00:00+09:00,2,0.0
2023-03-11 21:00:00+09:00,2,0.0
2023-03-11 22:00:00+09:00,2,0.0
2023-03-11 23:00:00+09:00,2,0.0
2023-03-12 00:00:00+09:00,2,0.0
2023-03-12 01:00:00+09:00,2,0.0
2023-03-12 02:00:00+09:00,2,0.0
2023-03-12 03:00:00+09:00,2,0.0
2023-03-12 04:00:00+09:00,2,0.0
2023-03-12 05:00:00+09:00,2,0.0
2023-03-12 06:00:00+09:00,2,0.0
2023-03-12 07:00:00+09:00,2,0.229017
2023-03-12 08:00:00+09:00,2,4.27396
2023-03-12 09:00:00+09:00,2,11.8463
2023-03-12 10:00:00+09:00,2,5.52088
2023-03-12 11:00:00+09:00,2,1.7112
2023-03-12 12:00:00+09:00,2,5.3998
2023-03-12 13:00:00+09:00,2,6.32742
2023-03-12 14:00:00+09:00,2,5.83657
2023-03-12 15:00:00+09:00,2,11.5945
2023-03-12 16:00:00+09:00,2,8.91635
2023-03-12 17:00:00+09:00,2,13.7678
2023-03-12 18:00:00+09:00,2,4.7946
2023-03-12 19:00:00+09:00,2,0.611878
2023-03-12 20:00:00+09:00,2,0.0
2023-03-12 21:00:00+09:00,2,0.0
2023-03-12 22:00:00+09:00,2,0.0
2023-03-12 23:00:00+09:00,2,0.0
2023-03-13 00:00:00+09:00,2,0.0
2023-03-13 01:00:00+09:00,2,0.0
2023-03-13 02:00:00+09:00,2,0.0
2023-03-13 03:00:00+09:00,2,0.0
2023-03-13 04:00:00+09:00,2,0.0
2023-03-13 05:00:00+09:00,2,0.0
2023-03-13 06:00:00+09:00,2,0.0
2023-03-13 07:00:00+09:00,2,4.43157
2023-03-13 08:00:00+09:00,2,8.82646
2023-03-13 09:00:00+09:00,2,38.6851
2023-03-13 10:00:00+09:00,2,65.4651
2023-03-13 11:00:00+09:00,2,81.4164
2023-03-13 12:00:00+09:00,2,90.3783
2023-03-13 13:00:00+09:00,2,94.211
2023-03-13 14:00:00+09:00,2,97.4135
2023-03-13 15:00:00+09:00,2,87.1639
2023-03-13 16:00:00+09:00,2,62.6366
2023-03-13 17:00:00+09:00,2,46.289
2023-03-13 18:00:00+09:00,2,19.1915
2023-03-13 19:00:00+09:00,2,2.42417
2023-03-13 20:00:00+09:00,2,0.0
2023-03-13 21:00:00+09:00,2,0.0
2023-03-13 22:00:00+09:00,2,0.0
2023-03-13 23:00:00+09:00,2,0.0
2023-03-14 00:00:00+09:00,2,0.0
2023-03-14 01:00:00+09:00,2,0.0
2023-03-14 02:00:00+09:00,2,0.0
2023-03-14 03:00:00+09:00,2,0.0
2023-03-14 04:00:00+09:00,2,0.0
2023-03-14 05:00:00+09:00,2,0.0
2023-03-14 06:00:00+09:00,2,0.0
2023-03-14 07:00:00+09:00,2,2.07607
2023-03-14 08:00:00+09:00,2,12.0929
2023-03-14 09:00:00+09:00,2,34.1039
2023-03-14 10:00:00+09:00,2,60.2528
2023-03-14 11:00:00+09:00,2,80.0686
2023-03-14 12:00:00+09:00,2,89.5318
2023-03-14 13:00:00+09:00,2,93.3662
2023-03-14 14:00:00+09:00,2,87.0915
2023-03-14 15:00:00+09:00,2,82.5923
2023-03-14 16:00:00+09:00,2,63.8914
2023-03-14 17:00:00+09:00,2,43.691
2023-03-14 18:00:00+09:00,2,18.9985
2023-03-14 19:00:00+09:00,2,1.81628
2023-03-14 20:00:00+09:00,2,0.0
2023-03-14 21:00:00+09:00,2,0.0
2023-03-14 22:00:00+09:00,2,0.0
2023-03-14 23:00:00+09:00,2,0.0
2023-03-15 00:00:00+09:00,2,0.0
2023-03-15 01:00:00+09:00,2,0.0
2023-03-15 02:00:00+09:00,2,0.0
2023-03-15 03:00:00+09:00,2,0.0
2023-03-15 04:00:00+09:00,2,0.0
2023-03-15 05:00:00+09:00,2,0.0
2023-03-15 06:00:00+09:00,2,0.0
2023-03-15 07:00:00+09:00,2,0.4283
2023-03-15 08:00:00+09:00,2,8.4464
2023-03-15 09:00:00+09:00,2,27.2512
2023-03-15 10:00:00+09:00,2,50.3712
2023-03-15 11:00:00+09:00,2,69.102
2023-03-15 12:00:00+09:00,2,81.3841
2023-03-15 13:00:00+09:00,2,88.72
2023-03-15 14:00:00+09:00,2,94.3733
2023-03-15 15:00:00+09:00,2,68.7471
2023-03-15 16:00:00+09:00,2,37.9904
2023-03-15 17:00:00+09:00,2,22.784
2023-03-15 18:00:00+09:00,2,8.74299
2023-03-15 19:00:00+09:00,2,0.0
2023-03-15 20:00:00+09:00,2,0.0
2023-03-15 21:00:00+09:00,2,0.0
2023-03-15 22:00:00+09:00,2,0.0
2023-03-15 23:00:00+09:00,2,0.0
2023-03-16 00:00:00+09:00,2,0.0
2023-03-16 01:00:00+09:00,2,0.0
2023-03-16 02:00:00+09:00,2,0.0
2023-03-16 03:00:00+09:00,2,0.0
2023-03-16 04:00:00+09:00,2,0.0
2023-03-16 05:00:00+09:00,2,0.0
2023-03-16 06:00:00+09:00,2,0.0
2023-03-16 07:00:00+09:00,2,0.959595
2023-03-16 08:00:00+09:00,2,10.0629
2023-03-16 09:00:00+09:00,2,30.3763
2023-03-16 10:00:00+09:00,2,52.4307
2023-03-16 11:00:00+09:00,2,65.9327
2023-03-16 12:00:00+09:00,2,77.7559
2023-03-16 13:00:00+09:00,2,87.2563
2023-03-16 14:00:00+09:00,2,86.6274
2023-03-16 15:00:00+09:00,2,79.0035
2023-03-16 16:00:00+09:00,2,63.1
2023-03-16 17:00:00+09:00,2,38.2
2023-03-16 18:00:00+09:00,2,11.4209
2023-03-16 19:00:00+09:00,2,1.92636
2023-03-16 20:00:00+09:00,2,0.0
2023-03-16 21:00:00+09:00,2,0.0
2023-03-16 22:00:00+09:00,2,0.0
2023-03-16 23:00:00+09:00,2,0.0
2023-03-17 00:00:00+09:00,2,0.0
2023-03-17 01:00:00+09:00,2,0.0
2023-03-17 02:00:00+09:00,2,0.0
2023-03-17 03:00:00+09:00,2,0.0
2023-03-17 04:00:00+09:00,2,0.0
2023-03-17 05:00:00+09:00,2,0.0
2023-03-17 06:00:00+09:00,2,0.0
2023-03-17 07:00:00+09:00,2,0.290529
2023-03-17 08:00:00+09:00,2,6.50074
2023-03-17 09:00:00+09:00,2,20.1384
2023-03-17 10:00:00+09:00,2,41.0816
2023-03-17 11:00:00+09:00,2,51.5239
2023-03-17 12:00:00+09:00,2,58.0679
2023-03-17 13:00:00+09:00,2,56.0457
2023-03-17 14:00:00+09:00,2,64.815
2023-03-17 15:00:00+09:00,2,43.463
2023-03-17 16:00:00+09:00,2,34.1839
2023-03-17 17:00:00+09:00,2,16.8539
2023-03-17 18:00:00+09:00,2,4.64586
2023-03-17 19:00:00+09:00,2,0.0
2023-03-17 20:00:00+09:00,2,0.0
2023-03-17 21:00:00+09:00,2,0.0
2023-03-17 22:00:00+09:00,2,0.0
2023-03-17 23:00:00+09:00,2,0.0
2023-03-18 00:00:00+09:00,2,0.0
2023-03-18 01:00:00+09:00,2,0.0
2023-03-18 02:00:00+09:00,2,0.0
2023-03-18 03:00:00+09:00,2,0.0
2023-03-18 04:00:00+09:00,2,0.0
2023-03-18 05:00:00+09:00,2,0.0
2023-03-18 06:00:00+09:00,2,0.0
2023-03-18 07:00:00+09:00,2,0.498195
2023-03-18 08:00:00+09:00,2,3.72046
2023-03-18 09:00:00+09:00,2,23.6805
2023-03-18 10:00:00+09:00,2,47.2294
2023-03-18 11:00:00+09:00,2,75.0032
2023-03-18 12:00:00+09:00,2,89.2829
2023-03-18 13:00:00+09:00,2,85.8269
2023-03-18 14:00:00+09:00,2,93.5159
2023-03-18 15:00:00+09:00,2,83.0648
2023-03-18 16:00:00+09:00,2,64.0084
2023-03-18 17:00:00+09:00,2,43.0491
2023-03-18 18:00:00+09:00,2,14.2188
2023-03-18 19:00:00+09:00,2,1.56518
2023-03-18 20:00:00+09:00,2,0.0
2023-03-18 21:00:00+09:00,2,0.0
2023-03-18 22:00:00+09:00,2,0.0
2023-03-18 23:00:00+09:00,2,0.0
2023-03-19 00:00:00+09:00,2,0.0
2023-03-19 01:00:00+09:00,2,0.0
2023-03-19 02:00:00+09:00,2,0.0
2023-03-19 03:00:00+09:00,2,0.0
2023-03-19 04:00:00+09:00,2,0.0
2023-03-19 05:00:00+09:00,2,0.0
2023-03-19 06:00:00+09:00,2,0.0
2023-03-19 07:00:00+09:00,2,0.0
2023-03-19 08:00:00+09:00,2,7.81982
2023-03-19 09:00:00+09:00,2,31.2752
2023-03-19 10:00:00+09:00,2,56.7642
2023-03-19 11:00:00+09:00,2,71.7811
2023-03-19 12:00:00+09:00,2,86.9471
2023-03-19 13:00:00+09:00,2,89.5756
2023-03-19 14:00:00+09:00,2,85.7296
2023-03-19 15:00:00+09:00,2,72.6391
2023-03-19 16:00:00+09:00,2,57.3643
2023-03-19 17:00:00+09:00,2,38.604
2023-03-19 18:00:00+09:00,2,15.2123
2023-03-19 19:00:00+09:00,2,1.36199
2023-03-19 20:00:00+09:00,2,0.0
2023-03-19 21:00:00+09:00,2,0.0
2023-03-19 22:00:00+09:00,2,0.0
2023-03-19 23:00:00+09:00,2,0.0
2023-03-20 00:00:00+09:00,2,0.0
2023-03-20 01:00:00+09:00,2,0.0
2023-03-20 02:00:00+09:00,2,0.0
2023-03-20 03:00:00+09:00,2,0.0
2023-03-20 04:00:00+09:00,2,0.0
2023-03-20 05:00:00+09:00,2,0.0
2023-03-20 06:00:00+09:00,2,0.0
2023-03-20 07:00:00+09:00,2,0.945907
2023-03-20 08:00:00+09:00,2,8.49864
2023-03-20 09:00:00+09:00,2,32.858
2023-03-20 10:00:00+09:00,2,49.2243
2023-03-20 11:00:00+09:00,2,71.5117
2023-03-20 12:00:00+09:00,2,78.6364
2023-03-20 13:00:00+09:00,2,87.0157
2023-03-20 14:00:00+09:00,2,80.1703
2023-03-20 15:00:00+09:00,2,64.0499
2023-03-20 16:00:00+09:00,2,46.583
2023-03-20 17:00:00+09:00,2,26.9875
2023-03-20 18:00:00+09:00,2,10.8947
2023-03-20 19:00:00+09:00,2,2.34628
2023-03-20 20:00:00+09:00,2,0.0
2023-03-20 21:00:00+09:00,2,0.0
2023-03-20 22:00:00+09:00,2,0.0
2023-03-20 23:00:00+09:00,2,0.0
2023-03-21 00:00:00+09:00,2,0.0
2023-03-21 01:00:00+09:00,2,0.0
2023-03-21 02:00:00+09:00,2,0.0
2023-03-21 03:00:00+09:00,2,0.0
2023-03-21 04:00:00+09:00,2,0.0
2023-03-21 05:00:00+09:00,2,0.0
2023-03-21 06:00:00+09:00,2,0.0
2023-03-21 07:00:00+09:00,2,0.975663
2023-03-21 08:00:00+09:00,2,2.88306
2023-03-21 09:00:00+09:00,2,11.7911
2023-03-21 10:00:00+09:00,2,20.46
2023-03-21 11:00:00+09:00,2,27.573
2023-03-21 12:00:00+09:00,2,31.9462
2023-03-21 13:00:00+09:00,2,31.7982
2023-03-21 14:00:00+09:00,2,83.5267
2023-03-21 15:00:00+09:00,2,25.7396
2023-03-21 16:00:00+09:00,2,18.7551
2023-03-21 17:00:00+09:00,2,10.899
2023-03-21 18:00:00+09:00,2,5.42839
2023-03-21 19:00:00+09:00,2,1.44789
2023-03-21 20:00:00+09:00,2,0.0
2023-03-21 21:00:00+09:00,2,0.0
2023-03-21 22:00:00+09:00,2,0.0
2023-03-21 23:00:00+09:00,2,0.0
2023-03-22 00:00:00+09:00,2,0.0
2023-03-22 01:00:00+09:00,2,0.0
2023-03-22 02:00:00+09:00,2,0.0
2023-03-22 03:00:00+09:00,2,0.0
2023-03-22 04:00:00+09:00,2,0.0
